Date,XLK,XLC,XLY,XLE,XLI,XLV,XLP,XLB
2010-01-28,-0.028688476840624477,,-0.00580962187430456,-0.010519202873023992,-0.011436955273243177,-0.006309316604065418,-0.0026540882259417087,-0.017953996971941555
2010-01-29,-0.017346222633754627,,-0.006187762392037777,-0.018017738703709707,-0.01012236493041807,-0.0069841061189779285,-0.0038027896306440656,-0.01599767553629361
2010-02-01,0.011450267791164315,,0.012798026819140995,0.03302678546347004,0.014974615378871237,0.005754597810162965,0.0076334787814993366,0.03981394729885501
2010-02-02,0.009905828365203151,,0.014002708143704634,0.013144215543426707,0.019071211582196046,0.020661147075875297,0.014394140309463843,0.0031912665571003362
2010-02-03,0.0023348222006505104,,0.0006735306758864912,-0.008590205415462071,-0.006002662610608556,-0.013391321400284317,-0.007094944527712199,-0.0114509788101812
2010-02-04,-0.02795878400904328,,-0.028946245140159754,-0.041025678404552735,-0.029485263298317133,-0.02525271805552043,-0.020308521125596668,-0.03732244849841304
2010-02-05,0.010067399917686348,,-0.0027729683338786337,0.000184287108094372,-0.004392090410144767,-0.0016189690418877412,-0.0026868057798011824,0.018716164618266307
2010-02-08,-0.0042717567204583196,,-0.006256588620271897,-0.009217844462475089,-0.011029806701024825,-0.004865683899085593,-0.0011547862771068562,-0.01607561173667338
2010-02-09,0.008580052904209934,,0.015389983195730705,0.021026548409680768,0.019331317611963827,0.00782271486563535,0.011945900752291294,0.024341072129868246
2010-02-10,-0.002835873882989781,,-0.0041333814598426555,-0.004191312135691128,-0.0014587218066970387,-0.006145120244903324,-0.0011424734754271748,-0.006835545861806347
2010-02-11,0.010426690765484414,,0.011760634200797204,0.017020333444931923,0.014974615378871237,0.006834160846305393,0.008006348297149746,0.017043175885692374
2010-02-12,0.0018756539231834513,,0.0,0.0003598042598893514,-0.007916940619453028,-0.002262781114586776,0.0,-0.0019331899678138864
2010-02-16,0.01498179762938845,,0.016068370678360644,0.02356564648552606,0.023576228293482826,0.008746460603304529,0.010211585213561802,0.025185485426307608
2010-02-17,0.0027674182018446736,,0.008075147363367785,-0.0014061510051409654,0.008504674842807702,0.00770707660374903,0.007113539381038647,0.0006298403129894048
2010-02-18,0.006439924261312457,,0.006341887600109342,0.005631603025184617,0.009135981961196027,0.004780243334436163,0.005948002497264682,0.010701825216601124
2010-02-19,-0.002742446497444595,,0.0023214678301506364,0.003850131030407322,0.004874380970197434,0.0,0.0022175043820098495,0.005605854915873287
2010-02-22,-0.0018335426034286062,,-0.00033070500820409077,-0.013772180382690125,0.0006931032948995774,-0.0028545648534265,0.0,-0.004335654287739632
2010-02-23,-0.01239621014266623,,-0.005958205750835721,-0.01661671881968252,-0.012811782391382809,-0.009541920365679912,-0.005531221126549468,-0.015863505390209975
2010-02-24,0.009763175777253386,,0.012986617143907475,0.00629178242431383,0.01017196895659045,0.0073862457027955575,0.006303583792602652,-0.0025283779785892913
2010-02-25,-0.00276253910588542,,0.0016440320366128969,0.0005358702925080117,-0.0024306906301184705,0.0006375204743389595,0.0007366244352098317,-0.0022180136541366524
2010-02-26,0.0013844396983981877,,0.001640951446090444,0.002320705171036108,0.003829182499983874,0.00031811476583376574,-0.004786556928137453,0.0003174773929675023
2010-03-01,0.012909325298417595,,0.015727493990058905,0.009262959455060837,0.013176026502094595,0.00955455983661091,0.0070293244433634605,0.015238380049097389
2010-03-02,-0.001365336981708154,,-0.005161448532356783,0.008295045709008964,0.001711011124495121,0.003469901120641161,0.0036738257125912277,0.008442667350025523
2010-03-03,0.00045598650461342594,,0.0029185477766633383,0.0043758864720289115,0.0013667007435551604,-0.004086525506416527,0.0003660486805618923,0.008682149254413574
2010-03-04,0.004100065382600437,,0.009052449130330764,-0.0052280717957664535,0.004776173436613629,-0.003156808924436705,0.0032931239970752646,0.006762870410196742
2010-03-05,0.012250400415931617,,0.018584023842307174,0.01874544949373602,0.015280247425448978,0.013932666878319955,0.006199916163497798,0.012824604678608686
2010-03-08,0.0053791791426571756,,0.0025162252386805584,-0.001547844274962018,-0.004682275231746469,-0.005933383950451843,-0.003624341428739797,0.0
2010-03-09,0.004457925999780343,,-0.001568940230531668,0.0,0.008064753876603215,-0.0006285451345616755,-0.001455355663476543,-0.006331067526321399
2010-03-10,0.006657842538522418,,0.0021999240244496843,0.008784001240465411,0.001999691850763874,0.0006289404520227748,-0.0014572604714635506,0.0003034824757985888
2010-03-11,0.003967783925931334,,0.007212496675149671,-0.0017072090176560861,0.0036595888442549906,0.007854037922593315,0.00182401731852333,0.00576302028556519
2010-03-12,-0.0008778982711709071,,0.0028017340456187867,0.0005132735539914446,0.006628967240924988,-0.007481324039387616,0.0007283650389107166,0.003920168062076179
2010-03-15,-0.0008792944484697918,,-0.0012418164591802006,-0.010256514066904088,0.0,0.006595432234578258,0.007642482651791349,-0.00030063688128267874
2010-03-16,0.007478912859273601,,0.007460452499524539,0.008980483375867987,0.01350058701724266,0.002808172003469611,0.00469440171845692,0.014723829661482668
2010-03-17,0.003057373179117695,,0.004936540713435855,0.010955292403755035,0.0016244610879769805,0.0003109271489363241,0.004313637845255958,0.0056263357130434954
2010-03-18,0.0013057932418056861,,-0.00030691539303695503,-0.014900082309267981,0.0068110836562784716,0.006842983005314718,0.0010735650286881615,-0.007066868797606873
2010-03-19,-0.0059754757674135295,,-0.003015303699895111,-0.012022025930375824,-0.004008710622437017,-0.0003718967137995577,-0.0029440952063891634,-0.010907692486977205
2010-03-22,0.007459379240962516,,0.010493788718271224,-0.0026185122957392837,0.0029212544618069103,0.006511550097237917,0.005041130673215211,0.014723802752526494
2010-03-23,0.009581742933027382,,0.003970640703629069,0.003850947866811838,0.011326870971196445,0.0049291256494077285,0.007883056344381467,0.013029385864711474
2010-03-24,-0.004745402242115948,,-0.003954937069520548,-0.005754489804873919,-0.007039860021541444,-0.010729666541721583,-0.0071102296871377035,-0.0029237697468877943
2010-03-25,0.0017339122799457929,,0.005803129409885255,-0.016835924261266566,-0.0006444264056399973,-0.004028324519870674,-0.0014324199693169781,-0.019935224927803308
2010-03-26,-0.004760081976862063,,0.003947660914549678,0.0003568104449163112,0.002579700528174911,-0.007467419881003301,0.0007171843628153152,0.007478436128294019
2010-03-29,0.0030436590112132844,,0.0015127502684439964,0.019436210387734798,0.009005968666141229,0.01065867249795227,0.004658410426160886,0.010688895321039116
2010-03-30,0.004334627156655113,,-0.0009061106866228297,0.0015742444305286707,0.001594057097303203,0.0,0.0017828937732529138,0.0014688682159875732
2010-03-31,-0.003021123095019451,,-0.007255319198276156,0.004541099271217375,-0.0057286679826997755,-0.003412340874113129,-0.005696095740301388,-0.004987144241585639
2010-04-01,-0.0017319671014167648,,0.007003752563947696,0.017732829747945544,0.0064019341697683085,0.005602622180058692,0.006444884172050358,0.01739404887438889
2010-04-05,0.011709371398809232,,0.012095387599285967,0.017765884058661863,0.007315284993157034,-0.002785548078742095,0.0,0.012170845855803414
2010-04-06,0.0008565348640157122,,0.0014939415150025948,0.0,0.0003159868754687434,-0.0006211302852989764,-0.0032022275487497698,0.0017171881467954453
2010-04-07,-0.0038540411858933865,,-0.0035796950608557587,-0.009902609873304602,-0.005681977772134861,-0.0043474102001512804,-0.006423341150410322,-0.006287392107164336
2010-04-08,0.001719038000669082,,0.009580913090061038,0.0035592057963229617,0.0031747110475000007,-0.0037429474869655754,0.001795383427203756,0.002300691389571785
2010-04-09,0.0077257405190243045,,0.0074133590887170975,0.010642171240377696,0.005696199587115425,0.004382954849939891,0.005378935728089562,0.0017217517561263218
2010-04-12,0.0021297707881460237,,0.0,0.0023399634659269086,0.002202466197281261,-0.002805441513270779,0.0032096938469392544,-0.0031508999666528537
2010-04-13,0.002974800356883689,,0.005299098263006785,-0.0035016968699663753,0.001570114618610008,0.0009376469498076911,-0.0031994246732517384,-0.003735653084225521
2010-04-14,0.014407118265149954,,0.015519433480197353,0.00953795823499326,0.01285258957894242,-0.003435158717048248,0.0014258510528699642,0.007499711018591926
2010-04-15,0.004594555484302987,,0.004325653984279754,-0.0001654540037329122,0.009594694140685922,-0.0028202294745562906,-0.0017805658450827933,0.0
2010-04-16,-0.013305376381462009,,-0.01320739051639297,-0.01691001401241443,-0.01624778233754709,-0.00597155266221272,-0.004281086080473395,-0.017177842582751346
2010-04-19,0.002106834658808454,,0.0017458541459351995,0.0013490412901189242,-0.0018701421454311307,0.00822070121672036,0.003941104420304153,0.00029168596536011115
2010-04-20,0.005466591260385512,,0.012198937474436455,0.01953540431757239,0.011552138020433533,0.0021949129404856826,0.002855427972304314,0.003203042666103162
2010-04-21,0.0020913697983286905,,0.004591574890977057,-0.000991111016818702,0.0067901456675625305,-0.01752234276447795,0.0,-0.002612496622719007
2010-04-22,0.002504504678538133,,0.017994651224031433,0.00248018183041232,0.009196647575938188,-0.011464866472424062,0.0,0.009895597885010377
2010-04-23,0.0024975596097696062,,0.0008417879011479723,0.02408019577297016,0.006075461708059837,0.009987314298944838,-0.002491332893086007,0.008933219409737791
2010-04-26,-0.0012458648105267978,,0.007849557618436531,-0.0033816105030276544,0.002113045027623661,-0.010526279457870102,-0.0021403848135737036,0.004284514965794628
2010-04-27,-0.019542863774960284,,-0.028929440510437554,-0.030705076530367692,-0.024103305498045624,-0.011605552370639094,-0.017518800648640864,-0.0364047542191861
2010-04-28,0.002968793814845938,,-0.0034371640819349514,0.010170066344951323,0.007101126129336333,0.006523316912257826,0.008005546770968541,0.012101761108745501
2010-04-29,0.010147736699642973,,0.02213277500092703,0.0011554677686043124,0.022685506801991107,0.0136096845792677,0.0032493067163652523,0.009039953471407625
2010-04-30,-0.02092913418828224,,-0.020810036637996077,-0.012363681466698417,-0.023681489677357836,-0.012787634696654782,-0.005757375250574515,-0.017629692211921788
2010-05-03,0.013680718419448068,,0.020103281296127484,0.011349873483403217,0.019957103041787994,0.004857407371039013,0.005790714567307509,-0.0005884911435544149
2010-05-04,-0.028679274523824017,,-0.029279078964737137,-0.0267372745207628,-0.03160741592825811,-0.005800744860080198,-0.010075220496523984,-0.03473672579827025
2010-05-05,-0.004342257723819021,,-0.014211093131242025,-0.015770065466844785,-0.01274456118689793,0.0032413662875230287,0.003634808132451983,-0.007319099510526117
2010-05-06,-0.03009159776571524,,-0.03559905210352998,-0.03411466626676085,-0.03306047342151619,-0.02681703626921772,-0.024990940267448414,-0.03287260373768275
2010-05-07,-0.02203219128954692,,-0.018303597831863416,-0.019086683887694078,-0.022142415257988213,-0.01328061623035115,-0.006686247852472849,-0.011118491005853492
2010-05-10,0.04597714877227821,,0.05220620258825592,0.042735201833278724,0.057275867396950675,0.026917713742763194,0.029169876054066846,0.047543022141184554
2010-05-11,-0.006593498075979531,,-0.00029541553940659604,-0.006627265035682117,-0.002835090656288508,-0.0019655355595881163,-0.00036346688314958797,-0.012573066124028531
2010-05-12,0.026105688556774975,,0.01447613658370428,0.013869258476332025,0.022110266692475067,0.008207333670283479,0.006906017225544847,0.020807741950004344
2010-05-13,-0.014661432477431346,,-0.022423278629575605,-0.006406918704499609,-0.01545105980798811,-0.010745731177353224,-0.006136440781088881,-0.014907374659807737
2010-05-14,-0.01925615699094485,,-0.016681612362433262,-0.019867599332883512,-0.02102939601434861,-0.013495881840172474,-0.009444772194006412,-0.024397747931026892
2010-05-17,0.004908664611817937,,0.007573800719817392,-0.01031253151804834,-0.0025651432262853158,0.0,0.010634681809049473,0.0
2010-05-18,-0.015097314145522622,,-0.01864113731387973,-0.0077257330221877085,-0.012536528326614671,-0.008007768976721397,-0.005805743197031643,-0.01709402806868321
2010-05-19,-0.007664741094330019,,-0.006127509631721262,-0.011407079530058595,-0.012694848596945696,-0.002354636591690884,-0.002554440763401389,0.0
2010-05-20,-0.03180399831809233,,-0.038840874071045306,-0.04468874651567445,-0.043521493429881986,-0.03135548132338173,-0.029638137869622105,-0.04541088508542557
2010-05-21,0.007508468580922134,,0.017639625319838093,0.017446573995928194,0.014133155637192196,0.002436594586886942,0.0037706095811389506,0.02462929964919547
2010-05-24,-0.004657764774464668,,-0.006933222639335379,-0.022799637411260898,-0.01495551271497364,-0.002430672024589242,-0.007136913219222718,-0.017122165508953846
2010-05-25,-0.002807825045613721,,0.010154920636325837,0.0023133015246254995,-0.0006906349017331559,-0.004176606379657888,-0.011728687650444325,0.016750601917711494
2010-05-26,-0.009854117002499163,,-0.0031413922281690043,-0.002115867482149647,0.0020721788327648927,-0.006291932990069249,-0.006508985923289301,-0.007908141672242852
2010-05-27,0.03412336691766038,,0.03592819767201205,0.0424138649448087,0.03376958453261314,0.0204013243826775,0.020423754363025015,0.039521711304945084
2010-05-28,-0.008249319203620264,,-0.015211758828541422,-0.01886465405345339,-0.01333327028617537,-0.004826153348121087,-0.004909196173002117,-0.017571641116772785
2010-06-01,-0.00970471396296535,,-0.015136927212608953,-0.04750266184827112,-0.022297721963619455,-0.011084044188697462,-0.002276960896798519,-0.03219530032088713
2010-06-02,0.02239816810582318,,0.02509389557021735,0.04334117354391487,0.02591635450795904,0.021716461302776047,0.017116741926947343,0.030913973731472977
2010-06-03,0.010041260967590171,,0.003365695203564334,0.013467150285479956,0.004715360085675746,0.005827457164497618,0.0014956132290673274,-0.012060043018319533
2010-06-04,-0.03208282926132788,,-0.03873105986758474,-0.03518619697883496,-0.046932903414575455,-0.02931102445269862,-0.02651240302306157,-0.03959032073039093
2010-06-07,-0.014472587976420814,,-0.019035637817398254,-0.008729469538741097,-0.025676713942360707,-0.0014045993671217838,-0.007670935946959001,-0.017863648836924595
2010-06-08,0.0018950129278139105,,0.008408718796222292,0.01663426960521952,0.010468855914843589,0.0024610860401519385,0.01623468019636687,0.022735443564416924
2010-06-09,-0.005201093812962743,,0.0012830797492588975,-0.010394554179310678,0.0,-0.004559417801085597,-0.0019021351306577339,0.0013678114295765376
2010-06-10,0.02423944210358897,,0.033952606987956324,0.0501846847278149,0.03858538085343666,0.019027353860529006,0.017149136971115864,0.035860577386632286
2010-06-11,0.008816978656139396,,-0.0009296971779694241,0.006112069439707213,0.0034400003761889675,0.008298680089249943,-0.008242505400821831,0.01120999688747415
2010-06-14,-0.0018394455376282703,,0.0027910382307581028,-0.0051547592013178045,-0.0010286744096947853,0.0017149570958689964,0.005666485301307533,-0.009781424340015277
2010-06-15,0.026266769730793005,,0.023809570018170634,0.029237708716466138,0.030199325247407316,0.0171170230527129,0.010142847114667841,0.024695559447246884
2010-06-16,0.002694245641441606,,-0.006946567763508105,-0.0007192662546436912,-0.00266494582430965,0.003702840722032752,-0.006693488709122342,-0.0012853539685130366
2010-06-17,0.003582216646853542,,-0.006082781740922583,-0.0010796759564469793,0.003006311980202403,0.0013410598136136542,0.008985307798543118,-0.005470045997145179
2010-06-18,-4.4363655523071976e-05,,-0.0032232883687189906,0.006188542031684063,0.0039148370701687085,-0.005351998753436282,-0.0036629413725316473,0.005719108420287444
2010-06-21,-0.007165311688529297,,-0.008007421679868676,-0.002158194035555616,0.0016666492709811465,-0.0016920685947374725,-0.0026252505252758462,0.0061390983248266195
2010-06-22,-0.00857033530810658,,-0.0223534025974923,-0.029194366687435247,-0.02429288252005879,-0.0098303094474953,-0.010906337212884032,-0.024727056363869182
2010-06-23,-0.0018193709584328754,,-0.0006352436066884293,-0.007610981813340745,-0.0037518239370394335,-0.004108284332943524,0.006463928790407358,0.0019755512129184805
2010-06-24,-0.020054920863696757,,-0.023832028279203943,-0.020950211879196434,-0.01745931369150655,-0.007218704081071503,-0.01208956445494147,-0.02530364256055706
2010-06-25,-0.0009304323166582362,,0.0029295304574921133,0.0028660397661932624,0.0076655660498001765,0.004501301201401686,-0.010324782149005118,0.0148345935736367
2010-06-28,0.0018620498959698306,,-0.007465069064674035,-0.013526406201333385,-0.006915732185817203,-0.0017235647575668533,0.00850083328380058,-0.011296132148968074
2010-06-29,-0.03717462525597015,,-0.035644166038067526,-0.0330244879283188,-0.03864904093885202,-0.018301105181342092,-0.016091934630311666,-0.036961980014507234
2010-06-30,-0.01544426933213916,,-0.012207581610234719,-0.0077893693854612645,-0.006519530564796372,-0.008090180408900749,-0.007009353540177954,-0.010118318532205017
2010-07-01,-0.00392137456549968,,0.008239151189008975,-0.003622533072809908,-0.0029162408142905383,-0.008510406708249985,0.0019610231397046984,-0.005640123615247794
2010-07-02,-0.0014764059353162828,,-0.011236166919168844,-0.0024243268149884978,-0.012431798061264154,0.002503392164884932,-0.003914255210312967,-0.005671924170999709
2010-07-06,0.009857452846709913,,0.0,0.009720413815338391,0.0018513369668937685,0.004994638967223297,0.005893820791166515,0.001069714169878333
2010-07-07,0.03221051507309003,,0.028236565706680983,0.03529861919423882,0.034737365564192935,0.019524291913574077,0.019140988016069116,0.03988603442285088
2010-07-08,0.00614694797157278,,0.008707415655422546,0.014141695956177314,0.012857449667825316,0.008356667131599105,0.01494791420527819,0.016438498887128894
2010-07-09,0.00516912133120373,,0.009628496021674593,0.0051577133707600975,0.009873172592914203,0.0024170357535073794,0.0,0.02392166115193528
2010-07-12,0.004675095391924344,,0.0013153032199859638,-0.0026604117788792125,-0.005237463366478012,-0.0017223775139997288,0.0033989622738357372,-0.013162235697509073
2010-07-13,0.014425399600804356,,0.02495915147072969,0.012004684634325136,0.017549648917835503,0.007591588389093573,0.00903282761180968,0.027008997283569647
2010-07-14,0.005963017246571667,,-0.006408683023063078,-0.0011300146155237556,0.0020699056174386943,0.0,0.00037306245954704664,-0.003246646820122656
2010-07-15,0.003191855564082635,,0.0032249348534616473,-0.0011308647974579422,-0.0003442127595323363,0.0030822467201827575,0.0029826204809453305,-0.000977552425162287
2010-07-16,-0.02863604907001649,,-0.0350370715470244,-0.023778109113752777,-0.03340234394505903,-0.02082620123364065,-0.014126108035697249,-0.027387892823465765
2010-07-19,0.009826932481215023,,0.009660105953732234,0.006379187325786129,0.005700231915373832,0.004532603721655093,0.001885156029040047,0.0010054311332021726
2010-07-20,0.006487026873127633,,0.014186814759455268,0.022858400936706547,0.015586289411214871,-0.00277705648697657,0.0120438438076782,0.030140662254426243
2010-07-21,-0.011970941596413764,,-0.01789168909114114,-0.016337991261053175,-0.002441604132303543,-0.016358767679007014,-0.010785204127919834,-0.003250781405015668
2010-07-22,0.02702769680451178,,0.030142470369041385,0.02214568243201165,0.030769027817824535,0.00636927382854191,0.011278469737437957,0.02152648305531235
2010-07-23,0.006806041795455631,,0.014469422471820481,0.004482605651136673,0.020013376146753803,-0.00035160416097201885,0.009293831013813536,0.022030199966337927
2010-07-26,0.006309017463294264,,0.014896859618460878,0.008739414769662224,0.016295672394506244,0.014421193283777445,0.005156819561918935,0.005936057582037968
2010-07-27,0.0026868074655226337,,-0.012804447740439207,-0.0047925357059432905,-0.006871889727262714,0.0010400960003138504,0.0036640380170971376,-0.008074753108623156
2010-07-28,-0.008039244021829095,,-0.006959833160458451,-0.0022227717225883348,-0.0026358359525521236,-0.01350867349283802,-0.005476796630771719,-0.0031307679333231198
2010-07-29,-0.009004874059857837,,-0.005097179023548226,0.0014847272844467074,-0.003303650812681358,-0.000701957040404988,-0.012114141733098105,-0.0009423830631144492
2010-07-30,-0.004089340473169889,,0.006724438475145922,-0.0020387365968437265,0.003977640415419481,0.0038645753563604224,0.0026009691943007507,0.006287210365987894
2010-08-02,0.02098540508398572,,0.02131019048921079,0.034918584099386196,0.01980822110954028,0.018901552279169342,0.011490545867030022,0.02686680671692887
2010-08-03,-0.005361506045796993,,-0.015259894331152712,-0.0003591054070465338,-0.005179350033779229,0.008244276069719225,-0.008794723940160232,-0.018253375078579492
2010-08-04,0.0080860858242906,,0.016761484507809676,0.007720335487419128,0.008785657175792716,0.009880888850066327,0.00369687371937788,0.009295918946247816
2010-08-05,-0.004456446122376945,,0.0031102935834617096,0.0032067214305726566,0.0006449560175596503,0.00033686233514185204,-0.004420146499867661,0.0021496928880262445
2010-08-06,-0.0026852892223868663,,-0.0068217884817349805,-0.011898623003574138,-0.005479668310782282,0.0020237865640229113,0.0022197225574878132,-0.004595684365665931
2010-08-09,0.006732301910291394,,0.009678650346647943,0.004133492346110268,0.005186313868537296,0.002692847895428452,0.005168459329023545,0.006155620993066435
2010-08-10,-0.010254593401096468,,-0.008658015171570388,-0.008232953840534907,-0.006772003611249744,0.0023496092893149356,0.0022035258353942933,-0.010706699663658337
2010-08-11,-0.023873337530173844,,-0.026201182345690355,-0.02977841184614627,-0.03733760051624846,-0.025786878011720304,-0.01649037631986483,-0.033704056279847516
2010-08-12,-0.013844170471517758,,-0.003843238158600437,-0.005952872479183191,-0.007082970781025155,0.00412523195876946,-0.001117171419093177,0.006399788821787267
2010-08-13,-0.004679580798886196,,-0.01125411943239596,-0.0016835239695702775,-0.0013585247274080503,-0.0037656058834409922,-0.00037306245954704664,-0.004769490192305104
2010-08-16,0.0018806550197856264,,-0.00032545377026771405,-0.0001873466327545481,-0.0020406901890781537,-0.005154787743350875,-0.0011199336802966142,0.004472800085533635
2010-08-17,0.010792777414784238,,0.01626562417201427,0.016685552880160825,0.017382298777455896,0.013816835965752006,0.009712697425387828,0.023537341322148464
2010-08-18,0.005571245177721673,,0.009283076039174443,-0.009589023471849423,0.0036851222571703257,-0.0013631518390777586,0.0007401609369448447,0.0037286997774226283
2010-08-19,-0.012003881534961902,,-0.01934656517721156,-0.016198005564601603,-0.02136195083104475,-0.018423569376293525,-0.011830017607468046,-0.02291014781708489
2010-08-20,-0.002336236126330049,,-0.0006471039195687922,-0.012301390484626973,-0.0051159086876433335,-0.0034760603141368307,0.0,-0.0022182315721839263
2010-08-23,-0.00889950025730557,,-0.009061496681585512,0.0003833322773301173,-0.010970113152855898,0.004534885609628114,0.0022447447175355517,-0.0111144473708914
2010-08-24,-0.013705214284721379,,-0.016982585014328144,-0.015514191284903611,-0.020450765547025518,-0.021527918077438923,-0.0048529943875027515,-0.023121370791375995
2010-08-25,0.0062288544468831475,,0.010299473956399963,-0.0031130965913520603,-0.0017688128219857102,0.009936282802469165,0.0022510799248443014,0.0029586772880496603
2010-08-26,-0.009999519280817215,,-0.006905837181889307,-0.008977445334689804,-0.001418394677462631,-0.006324866250768113,-0.007484951980155308,-0.0013114611752957916
2010-08-27,0.012025047957575419,,0.01622523715720403,0.02599514792514457,0.02023431925901087,0.010254298674741591,0.006409641194921045,0.0298655113621904
2010-08-30,-0.01330838198116302,,-0.017595348878998385,-0.0145879205803926,-0.015309889134423327,-0.01260033379238179,-0.008617149076986963,-0.014977427043277314
2010-08-31,-0.0033714042171173464,,0.0013268766100820173,-0.0027266775928451725,-0.0038865054082227735,-0.0038994456533788524,0.0007557725288889205,0.0042059163990499915
2010-09-01,0.025616109008726573,,0.0344483950257215,0.03730476807566374,0.03973030828777402,0.02313160474366338,0.01774934795666483,0.029961078154379095
2010-09-02,0.008953688909628443,,0.018572170317322056,0.008284472350264194,0.012623510470598509,0.005217892150267467,0.006308136624805893,0.011886460670500254
2010-09-03,0.014946421692249023,,0.01477502422573962,0.012138292041235621,0.015162260320592091,0.009342291874998132,0.006268701727852211,0.011746083397450091
2010-09-07,-0.008283200782989386,,-0.016108964459912056,-0.01494505344494279,-0.009293422530563422,-0.005827942780229356,-0.004030646207175748,-0.009776857300180075
2010-09-08,0.0055684388377506,,0.007241627693312713,0.008615624374142872,0.010385305459998051,0.005517205893411203,0.0044147258768885145,0.007713498714126077
2010-09-09,0.002768530039229722,,0.0009377912036532265,0.002043005069909176,-0.0009943781256215312,0.010631029962111072,0.003296545068930623,-0.003367825482753939
2010-09-10,0.0004602379831051273,,0.008432213177533843,0.010378044134366604,0.008960781397447048,0.010179884700752595,0.00474625697568376,0.00829470812443689
2010-09-13,0.017939184095257632,,0.01207816256754879,0.008070401077291622,0.009868486594534653,0.0023516080408814144,0.0010902063626234693,0.016148770155405945
2010-09-14,0.004066953796631578,,0.0009177071318102747,-0.003456847564748733,-0.0029314147269647872,0.0033513307702137674,0.0018147832106072403,-0.0017989447547004378
2010-09-15,0.006300606518364837,,0.0018342981450665263,-0.002007975734125811,0.0,0.009351848042378652,0.006884343267114623,-0.0018027529042106138
2010-09-16,0.00581420251593423,,0.0,-0.0045743823663585426,-0.0013068491101586588,-0.003970978082944887,0.0010790857339162407,0.004815483046762825
2010-09-17,0.0053993147035718,,0.002602233769007034,-0.005003472944136944,0.009370227549595711,-0.00020004333579126676,-0.0026429416068822764,0.0001830331790775297
2010-09-20,0.014647421090825175,,0.01923639635250529,0.01688655100066172,0.014983759089374438,0.013359578502145197,0.010889893219246494,0.0064160334165483945
2010-09-21,-0.001750109978047476,,-0.00419380675026515,0.0007294021696266917,0.001925415966062216,0.0006596570341688146,-0.001795813926129819,-0.004553756093809813
2010-09-22,-0.0048202897270105405,,-0.006618667683569113,-0.007293535376668325,-0.005124793749871737,0.0016467017108681148,0.0017990446756119827,0.0024399034660533836
2010-09-23,-0.0013207104579784357,,-0.005148094272001913,-0.0062454867434120764,-0.014810171862350674,-0.005261421424989643,-0.006463799769782508,-0.009430740732535026
2010-09-24,0.019400068479951793,,0.025875218297457758,0.02162662556453432,0.027451055660586476,0.013553277000847297,0.013372298077129807,0.024569591706429694
2010-09-27,0.00043242984500158066,,-0.0065281169806981065,-0.0037997497848343276,-0.006361003647761598,-0.007501478588094579,-0.005706148775269093,-0.0056954920357312755
2010-09-28,0.001297438382827476,,0.00776581200744042,0.007083459958486582,0.005441360025306707,0.008215800268222884,0.0064560094313148575,0.0
